energy,tempo,danceability,loudness,liveness,valence,time_signature,speechiness,track_popularity,mode,key,duration_ms,acousticness
0.199,165.476,0.48,-12.398,0.0978,0.201,4,0.0329,71,1,6,221510,0.931
0.288,110.927,0.687,-10.415,0.0986,0.308,4,0.045,70,1,2,194887,0.863
0.11,81.876,0.415,-14.901,0.0962,0.234,4,0.0388,68,1,1,240147,0.951
0.0972,86.686,0.443,-16.496,0.115,0.289,4,0.0793,68,1,2,100716,0.952
0.245,103.777,0.34,-13.352,0.0633,0.192,4,0.0319,78,1,9,339891,0.969
0.348,110.019,0.631,-10.285,0.295,0.32,4,0.0343,68,1,10,232992,0.926
0.159,72.38,0.403,-16.728,0.34,0.0381,4,0.104,75,0,1,234761,0.961
0.529,161.989,0.671,-7.226,0.0856,0.203,4,0.307,83,1,0,165820,0.0769
0.663,184.057,0.672,-5.984,0.134,0.381,4,0.243,76,1,3,138324,0.112
0.561,148.775,0.686,-9.929,0.114,0.186,4,0.191,72,0,10,116240,0.185
0.819,94.011,0.565,-7.899,0.111,0.682,4,0.0668,71,1,9,176874,0.232
0.767,160.084,0.718,-5.641,0.114,0.519,4,0.166,70,1,9,156000,0.138
0.653,150.097,0.547,-3.875,0.103,0.163,4,0.081,74,1,5,174853,0.456
0.534,93.924,0.832,-7.813,0.165,0.116,4,0.253,78,0,1,132833,0.345
0.662,112.509,0.897,-6.903,0.534,0.39,4,0.292,79,0,1,145543,0.0852
0.515,120.1,0.567,-10.265,0.078,0.321,1,0.247,73,0,6,224000,0.354
0.651,163.935,0.665,-5.515,0.0896,0.237,4,0.156,77,1,1,175755,0.0414
0.55,124.13,0.629,-6.772,0.095,0.154,4,0.0543,68,1,0,189487,0.152
0.671,179.987,0.684,-6.424,0.0769,0.45,4,0.289,73,0,2,171253,0.0119
0.8,139.918,0.498,-2.665,0.147,0.272,4,0.0503,73,0,1,229573,0.0903
0.54,143.968,0.634,-7.002,0.302,0.543,4,0.0777,71,1,8,149360,0.0223
0.545,97.008,0.809,-6.678,0.151,0.244,4,0.0734,73,1,7,180435,0.392
0.369,140.004,0.735,-9.682,0.126,0.235,4,0.0688,73,0,9,222997,0.334
0.662,150.047,0.709,-4.55,0.108,0.439,4,0.0767,70,1,8,218349,0.00966
0.75,155.096,0.732,-6.366,0.109,0.401,4,0.231,81,0,11,182707,0.00264
0.588,114.929,0.712,-5.332,0.21,0.471,4,0.0543,70,0,9,120035,0.112
0.538,99.952,0.829,-7.359,0.103,0.389,4,0.212,77,0,11,149547,0.137
0.507,130.007,0.872,-6.323,0.111,0.506,4,0.072,76,0,4,158667,0.195
0.631,105.989,0.648,-5.662,0.12,0.142,4,0.104,71,0,4,349933,0.38
0.646,127.978,0.946,-6.604,0.0643,0.961,4,0.21,73,1,5,246988,0.219
0.814,144.991,0.625,-5.181,0.158,0.535,4,0.0657,75,1,0,205485,0.0172
0.779,123.013,0.724,-5.412,0.127,0.53,4,0.0807,78,0,7,144390,0.098
0.763,120.042,0.695,-3.497,0.0863,0.551,4,0.0396,83,1,0,215280,0.189
0.782,94.03,0.701,-4.987,0.124,0.57,4,0.138,77,1,1,156040,0.0918
0.88,169.949,0.49,-4.856,0.103,0.392,4,0.0435,75,1,2,184013,0.00154
0.551,113.535,0.748,-9.054,0.0943,0.65,4,0.0239,74,1,1,262240,0.243
0.526,124.709,0.558,-4.686,0.126,0.202,4,0.033,69,0,0,192441,0.431
0.614,136.628,0.553,-5.098,0.0811,0.345,4,0.0306,71,1,1,242679,0.764
0.506,133.403,0.469,-6.283,0.102,0.217,4,0.0291,70,1,0,233031,0.587
0.384,139.009,0.437,-8.384,0.121,0.181,4,0.042,69,1,5,209947,0.699
0.557,114.019,0.815,-7.166,0.089,0.482,4,0.0318,69,1,5,202516,0.109
0.326,134.049,0.46,-8.226,0.0874,0.214,4,0.0304,69,1,4,244187,0.763
0.76,130.096,0.512,-5.889,0.103,0.495,4,0.0682,68,0,2,210928,0.299
0.645,85.046,0.714,-5.493,0.0942,0.434,4,0.0514,70,1,10,180930,0.229
0.321,110.827,0.68,-10.944,0.125,0.416,4,0.0376,77,1,5,215986,0.791
0.499,93.99,0.796,-6.166,0.0867,0.798,4,0.0404,71,0,2,266016,0.392
0.588,79.989,0.675,-7.168,0.95,0.879,4,0.177,69,1,3,189867,0.789
0.533,130.02,0.645,-11.65,0.2,0.349,4,0.0351,76,1,2,180923,0.644
0.615,84.07,0.775,-5.682,0.0595,0.918,4,0.368,74,0,1,197143,0.304
0.798,86.638,0.509,-4.472,0.203,0.48,4,0.235,70,1,2,180345,0.00625
0.606,175.917,0.656,-5.948,0.105,0.38,4,0.363,68,1,9,175909,0.335
0.702,180.219,0.711,-10.048,0.0932,0.674,4,0.233,68,1,5,148188,0.00487
0.78,171.285,0.461,-5.004,0.181,0.448,4,0.363,75,0,11,227442,0.128
0.431,94,0.881,-11.093,0.113,0.246,4,0.0914,71,0,6,174730,0.182
0.455,99.958,0.796,-7.763,0.156,0.352,4,0.0997,73,0,1,117606,0.637
0.362,115.974,0.967,-11.374,0.124,0.633,4,0.159,69,0,5,139134,0.514
0.627,89.998,0.742,-8.939,0.269,0.356,4,0.0533,75,0,4,183757,0.262
0.572,88.041,0.742,-8.163,0.318,0.644,4,0.0743,70,0,7,196898,0.391
0.684,100.042,0.769,-6.113,0.18,0.483,4,0.148,68,0,10,161000,0.0977
0.566,85.953,0.794,-8.35,0.151,0.68,4,0.0602,72,0,11,226933,0.301
0.512,144.926,0.848,-7.757,0.101,0.881,4,0.118,75,1,7,159222,0.284
0.75,139.979,0.831,-5.42,0.111,0.662,4,0.153,70,0,10,183429,0.0188
0.733,92.969,0.864,-3.292,0.166,0.183,4,0.0713,71,0,4,128098,0.144
0.356,83.679,0.708,-9.738,0.112,0.569,4,0.075,75,1,1,263185,0.437
0.718,89.906,0.716,-5.348,0.192,0.91,4,0.148,73,0,6,154667,0.0452
0.745,180.098,0.464,-3.202,0.363,0.262,4,0.161,85,0,4,190667,0.0235
0.661,76.71,0.836,-6.502,0.449,0.753,4,0.338,68,0,7,213200,0.0208
0.782,119.992,0.727,-8.529,0.225,0.655,4,0.042,68,0,8,177599,0.0563
0.787,119.996,0.704,-6.751,0.159,0.31,4,0.0462,83,0,11,214000,0.00926
0.577,119.986,0.795,-9.638,0.051,0.206,4,0.0648,75,0,1,248000,0.00263
0.872,122.028,0.43,-7.821,0.119,0.136,4,0.0522,69,1,1,184500,0.118
0.946,120.036,0.542,-6.048,0.107,0.229,4,0.0425,71,0,9,140500,0.0312
0.797,122.011,0.702,-6.635,0.179,0.0356,4,0.0557,79,0,10,208525,0.583
0.723,123.993,0.787,-6.995,0.085,0.579,4,0.152,70,0,10,197695,0.0509
0.879,123.004,0.741,-6.132,0.126,0.362,4,0.0425,68,0,1,201713,0.0841
0.57,121.843,0.655,-11.475,0.105,0.487,4,0.0487,70,0,5,253770,0.527
0.637,120.033,0.847,-8.751,0.121,0.0509,4,0.0587,74,0,7,208135,0.201
0.83,120.97,0.808,-8.238,0.403,0.465,4,0.0356,69,1,1,213768,0.00575
0.0516,87.587,0.27,-33.766,0.112,0.199,4,0.0442,71,0,8,64788,0.986
0.0582,132.614,0.191,-25.398,0.0941,0.0454,1,0.0578,70,1,8,357707,0.961
0.146,172.13,0.265,-21.134,0.104,0.416,5,0.0323,71,0,8,154500,0.985
0.0559,95.217,0.396,-20.707,0.11,0.278,1,0.0599,70,0,9,78413,0.987
0.138,128.563,0.34,-24.95,0.112,0.325,4,0.0357,72,0,2,137547,0.984
0.0968,62.881,0.286,-16.806,0.0861,0.0395,4,0.0323,71,1,7,275556,0.178
0.874,91.038,0.532,-5.183,0.452,0.361,4,0.0482,73,0,9,258413,0.00842
0.149,82.019,0.485,-20.394,0.102,0.112,4,0.0282,70,0,8,99672,0.886
0.0823,67.238,0.252,-27.338,0.0857,0.0381,4,0.0344,70,1,5,86320,0.951
0.855,117.987,0.534,-7.578,0.0996,0.601,4,0.0342,69,0,8,218384,0.00043
0.641,141.931,0.529,-6.78,0.102,0.089,4,0.0336,74,1,2,277711,0.0711
0.754,170.084,0.564,-8.849,0.224,0.457,5,0.0646,68,1,8,212939,0.0424
0.715,113.861,0.552,-9.291,0.0669,0.858,4,0.0524,72,1,2,69565,0.0286
0.687,106.896,0.605,-13.928,0.104,0.12,4,0.045,70,0,9,345187,0.479
0.91,130.032,0.528,-7.309,0.0938,0.137,4,0.0366,73,0,9,222000,0.346
0.573,140.04,0.911,-7.43,0.403,0.972,4,0.288,77,1,6,97393,0.38
0.413,146.05,0.747,-11.197,0.17,0.481,4,0.488,72,0,2,174247,0.848
0.332,141.849,0.885,-8.62,0.119,0.423,4,0.848,69,1,1,108169,0.0185
0.674,140.065,0.922,-4.429,0.128,0.726,4,0.366,69,1,1,198027,0.323
0.731,149.987,0.583,-6.18,0.238,0.446,4,0.0271,74,0,9,267600,0.0107
0.731,97.007,0.751,-4.419,0.0556,0.973,4,0.0308,72,0,6,216707,0.0838
0.84,97.027,0.673,-3.564,0.0965,0.94,4,0.0559,72,1,7,205373,0.0683
0.758,129.944,0.696,-6.077,0.189,0.858,4,0.0263,77,1,4,250693,0.172
0.447,121.989,0.657,-13.148,0.0995,0.523,4,0.0303,70,1,0,268867,0.478
0.777,123.003,0.649,-3.546,0.115,0.667,4,0.0397,70,1,7,222987,0.00738
0.592,170.391,0.332,-6.127,0.109,0.31,3,0.0371,77,1,1,205160,0.0824
0.523,173.85,0.452,-6.453,0.233,0.363,3,0.0625,75,1,5,193827,0.563
0.715,84.098,0.487,-4.417,0.195,0.638,4,0.0519,68,1,7,238133,0.294
0.659,106.196,0.648,-6.369,0.19,0.532,4,0.0259,68,1,2,206133,0.115
0.85,125.796,0.374,-5.657,0.116,0.348,4,0.0404,68,0,4,253187,0.0904
0.643,76.979,0.601,-4.581,0.283,0.387,4,0.0272,70,1,0,196360,0.155
0.479,123.217,0.425,-12.22,0.378,0.279,4,0.0419,72,1,2,215867,0.44
0.553,126.043,0.487,-11.197,0.0992,0.699,4,0.0425,73,0,6,288600,0.209
0.358,145.751,0.715,-15.522,0.104,0.742,4,0.033,68,1,5,254267,0.743
0.759,124.725,0.791,-5.67,0.0993,0.917,4,0.037,69,1,9,214880,0.0823
0.936,172.547,0.594,-4.722,0.191,0.39,4,0.0944,78,0,9,194080,0.0224
0.735,123.57,0.714,-7.125,0.115,0.68,4,0.0306,77,0,4,222227,0.176
0.631,112.481,0.781,-7.615,0.0827,0.909,3,0.0307,68,1,2,225080,0.0533
0.854,148.003,0.634,-3.444,0.0664,0.564,4,0.0369,74,1,11,310813,0.00737
0.879,133.946,0.742,-4.274,0.0981,0.936,4,0.0328,72,0,0,227091,0.0696
0.824,172.006,0.77,-6.491,0.318,0.49,4,0.0851,70,0,1,178605,0.485
0.809,116.015,0.732,-7.264,0.0642,0.253,4,0.0878,70,0,10,232147,0.0266
0.797,97.988,0.811,-5.428,0.112,0.541,4,0.165,68,1,5,171133,0.0617
0.807,155.397,0.525,-6.366,0.0504,0.741,4,0.0725,68,0,2,215933,0.251
0.593,119.958,0.79,-9.204,0.065,0.72,4,0.0776,75,0,1,206067,0.0983
0.831,132.029,0.798,-4.481,0.112,0.721,4,0.171,71,0,7,189091,0.697
0.913,123.58,0.606,-6.039,0.34,0.838,4,0.0351,70,0,8,266600,0.246
0.449,114.924,0.669,-7.658,0.0729,0.327,4,0.049,77,0,0,213493,0.184
0.255,95.978,0.375,-12.279,0.0845,0.331,3,0.0377,74,0,10,316280,0.815
0.629,70.568,0.513,-9.055,0.146,0.498,4,0.19,70,0,4,213933,0.0986
0.583,126.036,0.793,-5.973,0.253,0.97,4,0.247,71,0,1,217260,0.106
0.681,101.005,0.798,-4.818,0.137,0.434,4,0.0722,73,0,10,188485,0.219
0.638,109.96,0.701,-9.061,0.279,0.646,4,0.165,68,0,5,210933,0.223
0.852,119.892,0.779,-3.353,0.212,0.601,4,0.0651,74,1,2,237093,0.235
0.717,117.952,0.753,-8.438,0.0988,0.601,4,0.0384,68,0,1,146441,0.151
0.627,118.093,0.788,-9.072,0.232,0.909,4,0.0751,74,0,0,165894,0.693
0.708,130.081,0.872,-7.472,0.0998,0.308,4,0.176,69,1,10,169846,0.336
0.569,115.03,0.772,-7.006,0.117,0.525,4,0.062,71,0,6,246979,0.235
0.709,130.081,0.872,-7.472,0.0998,0.309,4,0.176,71,1,10,169846,0.336
0.533,102.025,0.863,-7.986,0.0794,0.738,4,0.0484,71,0,5,249957,0.291
0.873,97.96,0.621,-3.067,0.0824,0.873,4,0.0369,79,0,5,237800,0.0406
0.924,168.017,0.598,-4.974,0.17,0.611,4,0.0623,76,0,6,162339,0.0205
0.664,118.018,0.731,-5.474,0.133,0.661,4,0.0302,68,1,0,239267,0.00307
0.655,92.9,0.649,-5.534,0.22,0.793,4,0.0652,70,0,10,147581,0.307
0.781,107.007,0.811,-6.333,0.121,0.824,4,0.0428,69,1,11,219813,0.376
0.503,99.97,0.792,-8.044,0.0959,0.381,4,0.0626,68,1,1,185093,0.0369
0.501,103.993,0.637,-6.148,0.099,0.431,4,0.187,68,0,0,185461,0.229
0.485,100.053,0.843,-8.735,0.107,0.689,4,0.195,68,0,10,192418,0.181
0.549,123.879,0.613,-8.187,0.116,0.78,5,0.231,71,1,9,180000,0.097
0.649,113.009,0.788,-9.674,0.12,0.229,4,0.0532,69,1,2,169912,0.253
0.422,124.357,0.573,-7.621,0.102,0.693,5,0.0678,76,0,10,184791,0.551
0.725,105.016,0.711,-8.315,0.11,0.53,4,0.0941,74,0,3,183057,0.424
0.809,99.005,0.724,-5.022,0.0765,0.606,4,0.0929,69,0,6,194040,0.182
0.642,83.389,0.463,-4.474,0.0686,0.339,4,0.34,82,1,1,189893,0.314
0.89,126.881,0.645,-4.985,0.376,0.421,4,0.128,69,1,6,205087,0.259
